in.position.x,in.position.y,in.forward_vector.x,in.forward_vector.y,in.speed_ms,in.steering_angle_deg,vaste.whalbase_position.x,vaste.whalbase_position.y,vaste.front_axle_position.x,vaste.front_axle_position.y,vaste.rear_axle_position.x,vaste.rear_axle_position.y,vaste.forward_vector.x,vaste.forward_vector.y,vaste.result.acceleration,vaste.result.steering_angle_deg,control_point_distance_to_path
19.3936161,22.7623931,-0.6637629,0.7479431,1.2268604,2.1361303,19.3936161,22.7623931,18.1324666,24.1834849,20.6547656,21.3413013,-0.6637629,0.7479431,0.5910465,2.0603208,-0.1684470
19.3936161,22.7623931,-0.6633127,0.7483424,1.2301941,2.0988162,19.3936161,22.7623931,18.1333220,24.1842436,20.6539102,21.3405426,-0.6633127,0.7483424,0.5899353,1.9999918,-0.1673054
19.3556080,22.8106684,-0.6633127,0.7483424,1.2301941,2.0988162,19.3556080,22.8106684,18.0953139,24.2325189,20.6159021,21.3888179,-0.6633127,0.7483424,0.5899353,2.0217669,-0.1674725
19.3556080,22.8106684,-0.6633127,0.7483424,1.2301941,2.0988162,19.3556080,22.8106684,18.0953139,24.2325189,20.6159021,21.3888179,-0.6633127,0.7483424,0.5899353,2.0217669,-0.1674725
19.3175143,22.8590922,-0.6628679,0.7487363,1.2334737,2.0603206,19.3175143,22.8590922,18.0580652,24.2816912,20.5769633,21.4364932,-0.6628679,0.7487363,0.5888421,1.9818106,-0.1665375
19.3175143,22.8590922,-0.6628679,0.7487363,1.2334737,2.0603206,19.3175143,22.8590922,18.0580652,24.2816912,20.5769633,21.4364932,-0.6628679,0.7487363,0.5888421,1.9818106,-0.1665375
19.3175143,22.8590922,-0.6624310,0.7491229,1.2367005,2.0217669,19.3175143,22.8590922,18.0588953,24.2824258,20.5761332,21.4357586,-0.6624310,0.7491229,0.5877665,1.9232498,-0.1654306
19.2793304,22.9076494,-0.6624310,0.7491229,1.2367005,2.0217669,19.2793304,22.9076494,18.0207115,24.3309829,20.5379493,21.4843158,-0.6624310,0.7491229,0.5877665,1.9419477,-0.1656349
19.2793304,22.9076494,-0.6624310,0.7491229,1.2367005,2.0217669,19.2793304,22.9076494,18.0207115,24.3309829,20.5379493,21.4843158,-0.6624310,0.7491229,0.5877665,1.9419477,-0.1656349
19.2410603,22.9563398,-0.6620003,0.7495036,1.2398745,1.9818105,19.2410603,22.9563398,17.9832598,24.3803966,20.4988609,21.5322830,-0.6620003,0.7495036,0.5867085,1.9016830,-0.1647637
19.2410603,22.9563398,-0.6620003,0.7495036,1.2398745,1.9818105,19.2410603,22.9563398,17.9832598,24.3803966,20.4988609,21.5322830,-0.6620003,0.7495036,0.5867085,1.9016830,-0.1647637
19.2410603,22.9563398,-0.6615770,0.7498772,1.2429985,1.9419477,19.2410603,22.9563398,17.9840640,24.3811065,20.4980567,21.5315731,-0.6615770,0.7498772,0.5856672,1.8449783,-0.1636925
19.2027020,23.0051635,-0.6615770,0.7498772,1.2429985,1.9419477,19.2027020,23.0051635,17.9457057,24.4299302,20.4596984,21.5803968,-0.6615770,0.7498772,0.5856672,1.8613572,-0.1639255
19.2027020,23.0051635,-0.6615770,0.7498772,1.2429985,1.9419477,19.2027020,23.0051635,17.9457057,24.4299302,20.4596984,21.5803968,-0.6615770,0.7498772,0.5856672,1.8613572,-0.1639255
19.1642515,23.0541150,-0.6611614,0.7502437,1.2460704,1.9016830,19.1642515,23.0541150,17.9080448,24.4795779,20.4204582,21.6286520,-0.6611614,0.7502437,0.5846432,1.8215714,-0.1631141
19.1642515,23.0541150,-0.6611614,0.7502437,1.2460704,1.9016830,19.1642515,23.0541150,17.9080448,24.4795779,20.4204582,21.6286520,-0.6611614,0.7502437,0.5846432,1.8215714,-0.1631141
19.1642515,23.0541150,-0.6607528,0.7506036,1.2490927,1.8613572,19.1642515,23.0541150,17.9088212,24.4802618,20.4196818,21.6279682,-0.6607528,0.7506036,0.5836358,1.7668926,-0.1620809
19.1257258,23.1031897,-0.6607528,0.7506036,1.2490927,1.8613572,19.1257258,23.1031897,17.8702955,24.5293365,20.3811561,21.6770429,-0.6607528,0.7506036,0.5836358,1.7811270,-0.1623384
19.1257258,23.1031897,-0.6607528,0.7506036,1.2490927,1.8613572,19.1257258,23.1031897,17.8702955,24.5293365,20.3811561,21.6770429,-0.6607528,0.7506036,0.5836358,1.7811270,-0.1623384
19.0871138,23.1523977,-0.6603522,0.7509560,1.2520660,1.8215714,19.0871138,23.1523977,17.8324446,24.5792142,20.3417829,21.7255812,-0.6603522,0.7509560,0.5826447,1.7405136,-0.1615985
19.0871138,23.1523977,-0.6603522,0.7509560,1.2520660,1.8215714,19.0871138,23.1523977,17.8324446,24.5792142,20.3417829,21.7255812,-0.6603522,0.7509560,0.5826447,1.7405136,-0.1615985
19.0871138,23.1523977,-0.6599589,0.7513017,1.2549909,1.7811270,19.0871138,23.1523977,17.8331918,24.5798709,20.3410357,21.7249245,-0.6599589,0.7513017,0.5816697,1.6879636,-0.1606050
19.0484188,23.2017254,-0.6599589,0.7513017,1.2549909,1.7811270,19.0484188,23.2017254,17.7944968,24.6291986,20.3023407,21.7742522,-0.6599589,0.7513017,0.5816697,1.7002157,-0.1608868
19.0484188,23.2017254,-0.6599589,0.7513017,1.2549909,1.7811270,19.0484188,23.2017254,17.7944968,24.6291986,20.3023407,21.7742522,-0.6599589,0.7513017,0.5816697,1.7002157,-0.1608868
19.0096406,23.2511691,-0.6595726,0.7516408,1.2578688,1.7405134,19.0096406,23.2511691,17.7564525,24.6792867,20.2628286,21.8230515,-0.6595726,0.7516408,0.5807104,1.6778659,-0.1601107
19.0096406,23.2511691,-0.6595726,0.7516408,1.2578688,1.7405134,19.0096406,23.2511691,17.7564525,24.6792867,20.2628286,21.8230515,-0.6595726,0.7516408,0.5807104,1.6778659,-0.1601107
19.0096406,23.2511691,-0.6591948,0.7519722,1.2606999,1.7002156,19.0096406,23.2511691,17.7571705,24.6799163,20.2621107,21.8224219,-0.6591948,0.7519722,0.5797667,1.6273982,-0.1591573
18.9707853,23.3007361,-0.6591948,0.7519722,1.2606999,1.7002156,18.9707853,23.3007361,17.7183151,24.7294833,20.2232554,21.8719889,-0.6591948,0.7519722,0.5797667,1.7089515,-0.1590845
18.9707853,23.3007361,-0.6591948,0.7519722,1.2606999,1.7002156,18.9707853,23.3007361,17.7183151,24.7294833,20.2232554,21.8719889,-0.6591948,0.7519722,0.5797667,1.7089515,-0.1590845
18.9318548,23.3504283,-0.6588220,0.7522989,1.2634838,1.6778657,18.9318548,23.3504283,17.6800931,24.7797961,20.1836166,21.9210604,-0.6588220,0.7522989,0.5788387,1.7391589,-0.1580894
18.9318548,23.3504283,-0.6588220,0.7522989,1.2634838,1.6778657,18.9318548,23.3504283,17.6800931,24.7797961,20.1836166,21.9210604,-0.6588220,0.7522989,0.5788387,1.7391589,-0.1580894
18.9318548,23.3504283,-0.6584461,0.7526279,1.2662152,1.7089512,18.9318548,23.3504283,17.6808072,24.7804212,20.1829025,21.9204354,-0.6584461,0.7526279,0.5779283,1.6885636,-0.1571418
18.8928723,23.4002484,-0.6584461,0.7526279,1.2662152,1.7089512,18.8928723,23.4002484,17.6418247,24.8302414,20.1439200,21.9702555,-0.6584461,0.7526279,0.5779283,1.7655292,-0.1571248
18.8928723,23.4002484,-0.6584461,0.7526279,1.2662152,1.7089512,18.8928723,23.4002484,17.6418247,24.8302414,20.1439200,21.9702555,-0.6584461,0.7526279,0.5779283,1.7655292,-0.1571248
18.8538439,23.4502059,-0.6580628,0.7529631,1.2689023,1.7391587,18.8538439,23.4502059,17.6035246,24.8808357,20.1041632,22.0195760,-0.6580628,0.7529631,0.5770326,1.7865252,-0.1561900
18.8538439,23.4502059,-0.6580628,0.7529631,1.2689023,1.7391587,18.8538439,23.4502059,17.6035246,24.8808357,20.1041632,22.0195760,-0.6580628,0.7529631,0.5770326,1.7865252,-0.1561900
18.8538439,23.4502059,-0.6576724,0.7533041,1.2715468,1.7655290,18.8538439,23.4502059,17.6042663,24.8814836,20.1034215,22.0189281,-0.6576724,0.7533041,0.5761511,1.7333268,-0.1552066
18.8147712,23.5002929,-0.6576724,0.7533041,1.2715468,1.7655290,18.8147712,23.5002929,17.5651936,24.9315706,20.0643487,22.0690151,-0.6576724,0.7533041,0.5761511,1.8025514,-0.1552829
18.8147712,23.5002929,-0.6576724,0.7533041,1.2715468,1.7655290,18.8147712,23.5002929,17.5651936,24.9315706,20.0643487,22.0690151,-0.6576724,0.7533041,0.5761511,1.8025514,-0.1552829
18.7756542,23.5505133,-0.6572761,0.7536499,1.2741512,1.7865251,18.7756542,23.5505133,17.5268296,24.9824480,20.0244788,22.1185785,-0.6572761,0.7536499,0.5752829,1.8136023,-0.1544086
18.7756542,23.5505133,-0.6572761,0.7536499,1.2741512,1.7865251,18.7756542,23.5505133,17.5268296,24.9824480,20.0244788,22.1185785,-0.6572761,0.7536499,0.5752829,1.8136023,-0.1544086
18.7756542,23.5505133,-0.6568755,0.7539991,1.2767136,1.8025512,18.7756542,23.5505133,17.5275908,24.9831115,20.0237177,22.1179151,-0.6568755,0.7539991,0.5744288,1.7585321,-0.1534003
18.7364930,23.6008633,-0.6568755,0.7539991,1.2767136,1.8025512,18.7364930,23.6008633,17.4884295,25.0334615,19.9845564,22.1682650,-0.6568755,0.7539991,0.5744288,1.8201547,-0.1535689
18.7364930,23.6008633,-0.6568755,0.7539991,1.2767136,1.8025512,18.7364930,23.6008633,17.4884295,25.0334615,19.9845564,22.1682650,-0.6568755,0.7539991,0.5744288,1.8201547,-0.1535689
18.6973000,23.6513251,-0.6564697,0.7543524,1.2782202,1.8136020,18.6973000,23.6513251,17.4500076,25.0845947,19.9445924,22.2180555,-0.6564697,0.7543524,0.5739266,1.8194918,-0.1527604
18.6973000,23.6513251,-0.6564697,0.7543524,1.2782202,1.8136020,18.6973000,23.6513251,17.4500076,25.0845947,19.9445924,22.2180555,-0.6564697,0.7543524,0.5739266,1.8194918,-0.1527604
18.6973000,23.6513251,-0.6560622,0.7547068,1.2780961,1.8201545,18.6973000,23.6513251,17.4507818,25.0852681,19.9438182,22.2173822,-0.6560622,0.7547068,0.5739680,1.7562936,-0.1517358
18.6581239,23.7018244,-0.6560622,0.7547068,1.2780961,1.8201545,18.6581239,23.7018244,17.4116057,25.1357674,19.9046421,22.2678815,-0.6560622,0.7547068,0.5739680,1.8112758,-0.1519846
18.6581239,23.7018244,-0.6560622,0.7547068,1.2780961,1.8201545,18.6581239,23.7018244,17.4116057,25.1357674,19.9046421,22.2678815,-0.6560622,0.7547068,0.5739680,1.8112758,-0.1519846
18.6189973,23.7523160,-0.6556546,0.7550610,1.2770487,1.8194915,18.6189973,23.7523160,17.3732536,25.1869318,19.8647409,22.3177001,-0.6556546,0.7550610,0.5743171,1.7977342,-0.1512429
18.6189973,23.7523160,-0.6556546,0.7550610,1.2770487,1.8194915,18.6189973,23.7523160,17.3732536,25.1869318,19.8647409,22.3177001,-0.6556546,0.7550610,0.5743171,1.7977342,-0.1512429
18.6189973,23.7523160,-0.6552473,0.7554145,1.2754879,1.8112757,18.6189973,23.7523160,17.3740275,25.1876035,19.8639671,22.3170284,-0.6552473,0.7554145,0.5748374,1.7308393,-0.1502196
18.5799421,23.8027778,-0.6552473,0.7554145,1.2754879,1.8112757,18.5799421,23.8027778,17.3349723,25.2380653,19.8249119,22.3674903,-0.6552473,0.7554145,0.5748374,1.7796515,-0.1505406
18.5799421,23.8027778,-0.6552473,0.7554145,1.2754879,1.8112757,18.5799421,23.8027778,17.3349723,25.2380653,19.8249119,22.3674903,-0.6552473,0.7554145,0.5748374,1.7796515,-0.1505406
18.5409592,23.8531852,-0.6548430,0.7557649,1.2736465,1.7977340,18.5409592,23.8531852,17.2967575,25.2891385,19.7851610,22.4172318,-0.6548430,0.7557649,0.5754512,1.7573677,-0.1498698
18.5409592,23.8531852,-0.6548430,0.7557649,1.2736465,1.7977340,18.5409592,23.8531852,17.2967575,25.2891385,19.7851610,22.4172318,-0.6548430,0.7557649,0.5754512,1.7573677,-0.1498698
18.5409592,23.8531852,-0.6544425,0.7561117,1.2716594,1.7796513,18.5409592,23.8531852,17.2975184,25.2897975,19.7844001,22.4165728,-0.6544425,0.7561117,0.5761135,1.6905133,-0.1488645
18.5020561,23.9035320,-0.6544425,0.7561117,1.2716594,1.7796513,18.5020561,23.9035320,17.2586153,25.3401443,19.7454970,22.4669197,-0.6544425,0.7561117,0.5761135,1.7312342,-0.1492345
18.5020561,23.9035320,-0.6544425,0.7561117,1.2716594,1.7796513,18.5020561,23.9035320,17.2586153,25.3401443,19.7454970,22.4669197,-0.6544425,0.7561117,0.5761135,1.7312342,-0.1492345
18.4632286,23.9538108,-0.6540469,0.7564540,1.2696035,1.7573676,18.4632286,23.9538108,17.2205395,25.3910734,19.7059178,22.5165483,-0.6540469,0.7564540,0.5767988,1.7040546,-0.1486294
18.4632286,23.9538108,-0.6540469,0.7564540,1.2696035,1.7573676,18.4632286,23.9538108,17.2205395,25.3910734,19.7059178,22.5165483,-0.6540469,0.7564540,0.5767988,1.7040546,-0.1486294
18.4632286,23.9538108,-0.6536576,0.7567904,1.2685429,1.7312341,18.4632286,23.9538108,17.2212791,25.3917126,19.7051782,22.5159091,-0.6536576,0.7567904,0.5771524,1.6413202,-0.1476530
18.4244716,24.0040353,-0.6536576,0.7567904,1.2685429,1.7312341,18.4244716,24.0040353,17.1825220,25.4419370,19.6664211,22.5661336,-0.6536576,0.7567904,0.5771524,1.6784804,-0.1480626
18.4244716,24.0040353,-0.6536576,0.7567904,1.2685429,1.7312341,18.4244716,24.0040353,17.1825220,25.4419370,19.6664211,22.5661336,-0.6536576,0.7567904,0.5771524,1.6784804,-0.1480626
18.3857264,24.0542707,-0.6532745,0.7571211,1.2690721,1.7040545,18.3857264,24.0542707,17.1445049,25.4928008,19.6269480,22.6157405,-0.6532745,0.7571211,0.5769760,1.6536702,-0.1473779
18.3857264,24.0542707,-0.6532745,0.7571211,1.2690721,1.7040545,18.3857264,24.0542707,17.1445049,25.4928008,19.6269480,22.6157405,-0.6532745,0.7571211,0.5769760,1.6536702,-0.1473779
18.3857264,24.0542707,-0.6528966,0.7574470,1.2704984,1.6784803,18.3857264,24.0542707,17.1452229,25.4934200,19.6262300,22.6151213,-0.6528966,0.7574470,0.5765005,1.5992536,-0.1464311
18.3469607,24.1045622,-0.6528966,0.7574470,1.2704984,1.6784803,18.3469607,24.1045622,17.1064571,25.5437116,19.5874643,22.6654128,-0.6528966,0.7574470,0.5765005,1.6270870,-0.1465697
18.3469607,24.1045622,-0.6528966,0.7574470,1.2704984,1.6784803,18.3469607,24.1045622,17.1064571,25.5437116,19.5874643,22.6654128,-0.6528966,0.7574470,0.5765005,1.6270870,-0.1465697
18.3081541,24.1549298,-0.6525234,0.7577685,1.2724190,1.6536702,18.3081541,24.1549298,17.0683596,25.5946900,19.5479487,22.7151695,-0.6525234,0.7577685,0.5758603,1.6013702,-0.1457880
18.3081541,24.1549298,-0.6525234,0.7577685,1.2724190,1.6536702,18.3081541,24.1549298,17.0683596,25.5946900,19.5479487,22.7151695,-0.6525234,0.7577685,0.5758603,1.6013702,-0.1457880
18.3081541,24.1549298,-0.6521557,0.7580850,1.2746103,1.6270869,18.3081541,24.1549298,17.0690583,25.5952914,19.5472500,22.7145682,-0.6521557,0.7580850,0.5751299,1.5505521,-0.1448674
18.2692978,24.2053890,-0.6521557,0.7580850,1.2746103,1.6270869,18.2692978,24.2053890,17.0302020,25.6457506,19.5083937,22.7650274,-0.6521557,0.7580850,0.5751299,1.5758401,-0.1450371
18.2692978,24.2053890,-0.6521557,0.7580850,1.2746103,1.6270869,18.2692978,24.2053890,17.0302020,25.6457506,19.5083937,22.7650274,-0.6521557,0.7580850,0.5751299,1.5758401,-0.1450371
18.2303991,24.2559320,-0.6517929,0.7583970,1.2759199,1.6013702,18.2303991,24.2559320,16.9919926,25.6968864,19.4688056,22.8149777,-0.6517929,0.7583970,0.5746934,1.5473541,-0.1443166
18.2303991,24.2559320,-0.6517929,0.7583970,1.2759199,1.6013702,18.2303991,24.2559320,16.9919926,25.6968864,19.4688056,22.8149777,-0.6517929,0.7583970,0.5746934,1.5473541,-0.1443166
18.2303991,24.2559320,-0.6514353,0.7587042,1.2757000,1.5758400,18.2303991,24.2559320,16.9926719,25.6974699,19.4681262,22.8143941,-0.6514353,0.7587042,0.5747667,1.4919115,-0.1434222
18.1915013,24.3064979,-0.6514353,0.7587042,1.2757000,1.5758400,18.1915013,24.3064979,16.9537742,25.7480358,19.4292284,22.8649600,-0.6514353,0.7587042,0.5747667,1.5145169,-0.1436244
18.1915013,24.3064979,-0.6514353,0.7587042,1.2757000,1.5758400,18.1915013,24.3064979,16.9537742,25.7480358,19.4292284,22.8649600,-0.6514353,0.7587042,0.5747667,1.5145169,-0.1436244
18.1526391,24.3570451,-0.6510836,0.7590060,1.2746148,1.5473540,18.1526391,24.3570451,16.9155802,25.7991565,19.3896980,22.9149337,-0.6510836,0.7590060,0.5751284,1.4789159,-0.1429638
18.1526391,24.3570451,-0.6510836,0.7590060,1.2746148,1.5473540,18.1526391,24.3570451,16.9155802,25.7991565,19.3896980,22.9149337,-0.6510836,0.7590060,0.5751284,1.4789159,-0.1429638
18.1526391,24.3570451,-0.6507394,0.7593012,1.2730486,1.5145168,18.1526391,24.3570451,16.9162343,25.7997173,19.3890439,22.9143728,-0.6507394,0.7593012,0.5756505,1.4220349,-0.1421033
18.1138303,24.4075424,-0.6507394,0.7593012,1.2730486,1.5145168,18.1138303,24.4075424,16.8774255,25.8502146,19.3502351,22.9648702,-0.6507394,0.7593012,0.5756505,1.4421790,-0.1423338
18.1138303,24.4075424,-0.6507394,0.7593012,1.2730486,1.5145168,18.1138303,24.4075424,16.8774255,25.8502146,19.3502351,22.9648702,-0.6507394,0.7593012,0.5756505,1.4421790,-0.1423338
18.0750803,24.4579820,-0.6504028,0.7595895,1.2712209,1.4789158,18.0750803,24.4579820,16.8393151,25.9012021,19.3108455,23.0147619,-0.6504028,0.7595895,0.5762597,1.4049260,-0.1417345
18.0750803,24.4579820,-0.6504028,0.7595895,1.2712209,1.4789158,18.0750803,24.4579820,16.8393151,25.9012021,19.3108455,23.0147619,-0.6504028,0.7595895,0.5762597,1.4049260,-0.1417345
18.0750803,24.4579820,-0.6500744,0.7598706,1.2692569,1.4421788,18.0750803,24.4579820,16.8399390,25.9017361,19.3102216,23.0142278,-0.6500744,0.7598706,0.5769144,1.3494000,-0.1409142
18.0363942,24.5083483,-0.6500744,0.7598706,1.2692569,1.4421788,18.0363942,24.5083483,16.8012529,25.9521025,19.2715355,23.0645942,-0.6500744,0.7598706,0.5769144,1.3680089,-0.1411616
18.0363942,24.5083483,-0.6500744,0.7598706,1.2692569,1.4421788,18.0363942,24.5083483,16.8012529,25.9521025,19.2715355,23.0645942,-0.6500744,0.7598706,0.5769144,1.3680089,-0.1411616
17.9977570,24.5586478,-0.6497555,0.7601433,1.2682503,1.4049259,17.9977570,24.5586478,16.7632216,26.0029201,19.2322924,23.1143756,-0.6497555,0.7601433,0.5772499,1.3352068,-0.1406104
17.9977570,24.5586478,-0.6497555,0.7601433,1.2682503,1.4049259,17.9977570,24.5586478,16.7632216,26.0029201,19.2322924,23.1143756,-0.6497555,0.7601433,0.5772499,1.3352068,-0.1406104
17.9977570,24.5586478,-0.6494444,0.7604091,1.2688125,1.3680089,17.9977570,24.5586478,16.7638126,26.0034251,19.2317014,23.1138706,-0.6494444,0.7604091,0.5770625,1.2890285,-0.1398340
17.9591297,24.6089565,-0.6494444,0.7604091,1.2688125,1.3680089,17.9591297,24.6089565,16.7251854,26.0537337,19.1930741,23.1641792,-0.6494444,0.7604091,0.5770625,1.3066387,-0.1400926
17.9591297,24.6089565,-0.6494444,0.7604091,1.2688125,1.3680089,17.9591297,24.6089565,16.7251854,26.0537337,19.1930741,23.1641792,-0.6494444,0.7604091,0.5770625,1.3066387,-0.1400926
17.9204679,24.6593085,-0.6491412,0.7606679,1.2702569,1.3352069,17.9204679,24.6593085,16.6870996,26.1045775,19.1538362,23.2140394,-0.6491412,0.7606679,0.5765810,1.2822762,-0.1395939
17.9204679,24.6593085,-0.6491412,0.7606679,1.2702569,1.3352069,17.9204679,24.6593085,16.6870996,26.1045775,19.1538362,23.2140394,-0.6491412,0.7606679,0.5765810,1.2822762,-0.1395939
17.9204679,24.6593085,-0.6488436,0.7609218,1.2721907,1.3066384,17.9204679,24.6593085,16.6876651,26.1050599,19.1532707,23.2135570,-0.6488436,0.7609218,0.5759364,1.2418479,-0.1388514
17.8817635,24.7097385,-0.6488436,0.7609218,1.2721907,1.3066384,17.8817635,24.7097385,16.6489607,26.1554900,19.1145662,23.2639871,-0.6488436,0.7609218,0.5759364,1.2590754,-0.1391233
17.8817635,24.7097385,-0.6488436,0.7609218,1.2721907,1.3066384,17.8817635,24.7097385,16.6489607,26.1554900,19.1145662,23.2639871,-0.6488436,0.7609218,0.5759364,1.2590754,-0.1391233
17.8430017,24.7602625,-0.6485509,0.7611713,1.2743870,1.2822760,17.8430017,24.7602625,16.6107550,26.2064879,19.0752484,23.3140370,-0.6485509,0.7611713,0.5752043,1.2363881,-0.1386774
17.8430017,24.7602625,-0.6485509,0.7611713,1.2743870,1.2822760,17.8430017,24.7602625,16.6107550,26.2064879,19.0752484,23.3140370,-0.6485509,0.7611713,0.5752043,1.2363881,-0.1386774
17.8430017,24.7602625,-0.6482639,0.7614157,1.2757015,1.2590753,17.8430017,24.7602625,16.6113002,26.2069523,19.0747032,23.3135726,-0.6482639,0.7614157,0.5747662,1.1959925,-0.1379620
17.8041914,24.8108628,-0.6482639,0.7614157,1.2757015,1.2590753,17.8041914,24.8108628,16.5724900,26.2575526,19.0358929,23.3641730,-0.6482639,0.7614157,0.5747662,1.2116012,-0.1382545
17.8041914,24.8108628,-0.6482639,0.7614157,1.2757015,1.2590753,17.8041914,24.8108628,16.5724900,26.2575526,19.0358929,23.3641730,-0.6482639,0.7614157,0.5747662,1.2116012,-0.1382545
17.7653802,24.8614860,-0.6479823,0.7616554,1.2754852,1.2363880,17.7653802,24.8614860,16.5342138,26.3086312,18.9965467,23.4143408,-0.6479823,0.7616554,0.5748383,1.1592158,-0.1378253
17.7653802,24.8614860,-0.6479823,0.7616554,1.2754852,1.2363880,17.7653802,24.8614860,16.5342138,26.3086312,18.9965467,23.4143408,-0.6479823,0.7616554,0.5748383,1.1592158,-0.1378253
17.7653802,24.8614860,-0.6477050,0.7618912,1.2744024,1.2116013,17.7653802,24.8614860,16.5347408,26.3090794,18.9960197,23.4138927,-0.6477050,0.7618912,0.5751992,1.1139590,-0.1371343
17.7266023,24.9120812,-0.6477050,0.7618912,1.2744024,1.2116013,17.7266023,24.9120812,16.4959628,26.3596745,18.9572418,23.4644878,-0.6477050,0.7618912,0.5751992,1.0972232,-0.1374053
17.7266023,24.9120812,-0.6477050,0.7618912,1.2744024,1.2116013,17.7266023,24.9120812,16.4959628,26.3596745,18.9572418,23.4644878,-0.6477050,0.7618912,0.5751992,1.0972232,-0.1374053
17.6878620,24.9626157,-0.6474379,0.7621182,1.2728394,1.1592157,17.6878620,24.9626157,16.4577300,26.4106402,18.9179941,23.5145911,-0.6474379,0.7621182,0.5757202,1.0360781,-0.1370038
17.6878620,24.9626157,-0.6474379,0.7621182,1.2728394,1.1592157,17.6878620,24.9626157,16.4577300,26.4106402,18.9179941,23.5145911,-0.6474379,0.7621182,0.5757202,1.0360781,-0.1370038
17.6878620,24.9626157,-0.6471833,0.7623344,1.2710154,1.0972230,17.6878620,24.9626157,16.4582137,26.4110510,18.9175103,23.5141803,-0.6471833,0.7623344,0.5763282,0.9922256,-0.1363698
17.6491687,25.0130834,-0.6471833,0.7623344,1.2710154,1.0972230,17.6491687,25.0130834,16.4195204,26.4615188,18.8788170,23.5646480,-0.6471833,0.7623344,0.5763282,0.9763707,-0.1366298
17.6491687,25.0130834,-0.6471833,0.7623344,1.2710154,1.0972230,17.6491687,25.0130834,16.4195204,26.4615188,18.8788170,23.5646480,-0.6471833,0.7623344,0.5763282,0.9763707,-0.1366298
17.6105176,25.0634616,-0.6469434,0.7625380,1.2690539,1.0360781,17.6105176,25.0634616,16.3813252,26.5122839,18.8397100,23.6146393,-0.6469434,0.7625380,0.5769820,0.9202568,-0.1362710
17.6105176,25.0634616,-0.6469434,0.7625380,1.2690539,1.0360781,17.6105176,25.0634616,16.3813252,26.5122839,18.8397100,23.6146393,-0.6469434,0.7625380,0.5769820,0.9202568,-0.1362710
17.6105176,25.0634616,-0.6467166,0.7627304,1.2680497,0.9763708,17.6105176,25.0634616,16.3817560,26.5126493,18.8392792,23.6142740,-0.6467166,0.7627304,0.5773168,0.8828454,-0.1357067
17.5719038,25.1137735,-0.6467166,0.7627304,1.2680497,0.9763708,17.5719038,25.1137735,16.3431422,26.5629612,18.8006654,23.6645858,-0.6467166,0.7627304,0.5773168,0.8696927,-0.1359343
17.5719038,25.1137735,-0.6467166,0.7627304,1.2680497,0.9763708,17.5719038,25.1137735,16.3431422,26.5629612,18.8006654,23.6645858,-0.6467166,0.7627304,0.5773168,0.8696927,-0.1359343
17.5332782,25.1640744,-0.6465038,0.7629107,1.2686136,0.9202568,17.5332782,25.1640744,16.3049209,26.6136048,18.7616355,23.7145441,-0.6465038,0.7629107,0.5771288,0.8270067,-0.1356164
17.5332782,25.1640744,-0.6465038,0.7629107,1.2686136,0.9202568,17.5332782,25.1640744,16.3049209,26.6136048,18.7616355,23.7145441,-0.6465038,0.7629107,0.5771288,0.8270067,-0.1356164
17.5332782,25.1640744,-0.6463016,0.7630821,1.2700595,0.8696926,17.5332782,25.1640744,16.3053052,26.6139304,18.7612511,23.7142184,-0.6463016,0.7630821,0.5766468,0.8001830,-0.1351131
17.4946082,25.2144153,-0.6463016,0.7630821,1.2700595,0.8696926,17.4946082,25.2144153,16.2666353,26.6642713,18.7225812,23.7645593,-0.6463016,0.7630821,0.5766468,0.7893241,-0.1353141
17.4946082,25.2144153,-0.6463016,0.7630821,1.2700595,0.8696926,17.4946082,25.2144153,16.2666353,26.6642713,18.7225812,23.7645593,-0.6463016,0.7630821,0.5766468,0.7893241,-0.1353141
17.4558817,25.2648196,-0.6461101,0.7632442,1.2719959,0.8270066,17.4558817,25.2648196,16.2282724,26.7149835,18.6834909,23.8146557,-0.6461101,0.7632442,0.5760014,0.7552317,-0.1350328
17.4558817,25.2648196,-0.6461101,0.7632442,1.2719959,0.8270066,17.4558817,25.2648196,16.2282724,26.7149835,18.6834909,23.8146557,-0.6461101,0.7632442,0.5760014,0.7552317,-0.1350328
17.4558817,25.2648196,-0.6459274,0.7633988,1.2741950,0.7893240,17.4558817,25.2648196,16.2286195,26.7152774,18.6831438,23.8143619,-0.6459274,0.7633988,0.5752683,0.7335347,-0.1345785
17.4170818,25.3153013,-0.6459274,0.7633988,1.2741950,0.7893240,17.4170818,25.3153013,16.1898197,26.7657590,18.6443439,23.8648435,-0.6459274,0.7633988,0.5752683,0.7241432,-0.1347627
17.4170818,25.3153013,-0.6459274,0.7633988,1.2741950,0.7893240,17.4170818,25.3153013,16.1898197,26.7657590,18.6443439,23.8648435,-0.6459274,0.7633988,0.5752683,0.7241432,-0.1347627
17.3782112,25.3658755,-0.6457521,0.7635471,1.2765269,0.7552316,17.3782112,25.3658755,16.1512821,26.8166150,18.6051402,23.9151361,-0.6457521,0.7635471,0.5744910,0.6945420,-0.1345118
17.3782112,25.3658755,-0.6457521,0.7635471,1.2765269,0.7552316,17.3782112,25.3658755,16.1512821,26.8166150,18.6051402,23.9151361,-0.6457521,0.7635471,0.5744910,0.6945420,-0.1345118
